rank_data,player_id,player_name,team,opponent,is_home,proj,floor_q20,median_q50,ceiling_q90,p_top12,consensus_rank,depth_rank,expected_targets,expected_carries,expected_rz_targets,expected_gl_carries,expected_pass_att,expected_pass_yards,target_share_eb,snap_share_eb,sd_games,sd_targets,sd_carries,sd_attempts,sd_snap_share,sd_target_share,sd_carry_share,b_targets,b_carries,b_attempts,b_snap_share,b_target_share,b_carry_share,carries_per_game,targets_per_game,attempts_per_game,implied_team_total,opp_prev_def_epa_pass,opp_prev_def_epa_rush,off_continuity,hc_continuity,hc_change,changed_team,is_rookie,is_out,is_questionable,practice_status,learner
26,00-0033906,Alvin Kamara,NO,LV,1.0,10.928,4.574,10.091,22.081,0.178,58.0,2.0,2.585,8.374,0.33,0.221,0.0,0.0,0.074,0.632,1.0,6.0,9.0,0.0,,0.188,0.333,4.773,10.455,0.0,0.632,0.131,0.319,11.909,3.545,0.0,23.75,0.099,-0.042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
27,00-0035261,Tony Pollard,TEN,NYG,0.0,10.725,5.054,10.975,19.701,0.165,36.0,1.0,2.815,16.566,0.16,0.461,0.0,0.0,0.08,0.622,2.0,1.5,10.5,0.0,0.52,0.065,0.491,1.804,11.745,0.0,0.554,0.07,0.539,14.235,2.412,0.0,18.75,0.06,0.145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
28,00-0037228,Jaylen Warren,PIT,CIN,1.0,10.675,5.067,9.963,21.174,0.158,27.0,1.0,3.082,13.147,0.225,0.619,0.0,0.0,0.087,0.508,2.0,5.0,10.5,0.0,0.37,0.135,0.477,4.271,11.396,0.0,0.416,0.119,0.49,13.188,2.812,0.0,19.5,0.18,0.059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
29,00-0040734,TreVeyon Henderson,NE,JAX,0.0,10.215,4.311,9.628,20.116,0.174,42.0,2.0,3.234,8.861,0.242,0.377,0.0,0.0,0.087,0.461,1.0,0.0,16.0,0.0,,0.0,0.571,1.235,13.294,0.0,0.461,0.044,0.468,10.588,2.471,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
30,00-0039811,MarShawn Lloyd,GB,ATL,1.0,10.095,4.311,8.94,20.065,0.17,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.5,9.5,0.0,0.44,0.047,0.476,1.5,9.5,0.0,0.44,0.047,0.476,,,,25.25,0.004,0.016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
31,00-0036139,Rico Dowdle,PIT,CIN,1.0,10.037,4.714,9.281,20.532,0.145,33.0,2.0,3.583,12.994,0.231,0.891,0.0,0.0,0.101,0.559,2.0,3.5,7.5,0.0,0.58,0.095,0.343,3.314,9.627,0.0,0.573,0.097,0.398,13.882,2.941,0.0,19.5,0.18,0.059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
32,00-0040583,Woody Marks,HOU,IND,0.0,9.903,4.811,8.564,20.417,0.15,44.0,2.0,2.582,10.922,0.327,0.531,0.0,0.0,0.071,0.515,2.0,3.5,8.5,0.0,0.51,0.074,0.363,3.083,9.75,0.0,0.512,0.073,0.379,12.25,2.25,0.0,23.0,0.059,-0.089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
33,00-0040719,Bhayshul Tuten,JAX,NE,1.0,9.813,4.006,8.542,20.703,0.164,28.0,1.0,2.078,4.843,0.274,0.385,0.0,0.0,0.057,0.233,2.0,1.5,14.0,0.0,0.49,0.06,0.505,1.311,11.178,0.0,0.404,0.059,0.398,5.533,0.933,0.0,24.25,-0.038,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
34,00-0035685,David Montgomery,HOU,IND,0.0,9.731,4.483,8.986,19.861,0.129,18.0,1.0,2.309,9.53,0.221,0.882,0.119,0.34,0.064,0.376,2.0,2.5,13.0,0.0,0.49,0.061,0.479,2.235,11.765,0.039,0.452,0.062,0.439,9.294,1.706,0.118,23.0,0.059,-0.089,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
35,00-0041052,Kaelon Black,SF,ARI,1.0,9.248,3.918,8.384,18.871,0.134,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.5,10.5,0.0,0.43,0.015,0.363,0.5,10.5,0.0,0.43,0.015,0.363,,,,28.0,0.164,-0.001,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
36,00-0037525,Jordan Mason,MIN,TB,0.0,9.234,3.207,8.181,19.191,0.143,,2.0,1.981,9.875,0.234,0.629,0.0,0.0,0.058,0.431,1.0,0.0,15.0,0.0,0.45,0.0,0.441,0.5,12.469,0.0,0.44,0.029,0.415,9.938,1.0,0.0,22.0,0.08,-0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
37,00-0040730,RJ Harvey,DEN,LA,1.0,9.06,3.916,7.83,18.116,0.112,35.0,2.0,3.672,8.131,0.348,0.627,0.06,0.166,0.097,0.425,1.0,4.0,3.0,0.0,0.51,0.148,0.2,3.706,5.794,0.029,0.467,0.123,0.262,8.588,3.412,0.059,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
38,00-0040242,Jacory Croskey-Merritt,WAS,SEA,1.0,8.691,3.026,7.874,18.086,0.122,29.0,1.0,2.111,8.925,0.189,0.383,0.0,0.0,0.059,0.399,2.0,1.0,14.0,0.0,0.49,0.032,0.438,0.922,12.765,0.0,0.46,0.041,0.413,10.294,0.765,0.0,16.75,-0.075,-0.191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
39,00-0036158,J.K. Dobbins,DEN,LA,1.0,8.666,3.532,6.915,18.982,0.131,31.0,1.0,2.068,8.499,0.297,0.443,0.0,0.0,0.055,0.511,2.0,0.0,9.0,0.0,0.43,0.0,0.445,0.467,11.1,0.0,0.457,0.018,0.409,15.3,1.4,0.0,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
40,00-0037263,Tyler Allgeier,ARI,SF,0.0,8.555,3.156,7.721,18.138,0.117,38.0,2.0,2.275,6.814,0.209,0.543,0.0,0.0,0.057,0.311,2.0,2.0,11.0,0.0,0.59,0.065,0.397,1.647,10.137,0.0,0.497,0.062,0.366,8.412,0.941,0.0,19.5,0.138,-0.01,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
41,00-0039032,Tyjae Spears,TEN,NYG,0.0,8.451,3.348,7.164,17.64,0.102,43.0,2.0,3.278,5.381,0.321,0.245,0.0,0.0,0.093,0.464,2.0,3.0,5.0,0.0,0.5,0.13,0.228,3.282,5.179,0.0,0.488,0.118,0.221,5.538,3.846,0.0,18.75,0.06,0.145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
42,00-0040236,Kyle Monangai,CHI,PHI,1.0,8.033,2.586,7.767,17.652,0.098,32.0,2.0,2.442,8.775,0.198,0.463,0.0,0.0,0.066,0.413,2.0,2.0,10.0,0.0,0.43,0.072,0.289,1.922,9.98,0.0,0.424,0.07,0.305,9.941,1.765,0.0,18.5,-0.068,-0.061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
43,00-0036919,Kenny Gainwell,TB,MIN,1.0,7.862,3.133,6.708,17.307,0.096,34.0,2.0,5.438,7.71,0.526,0.424,0.0,0.0,0.153,0.513,2.0,2.5,3.5,0.0,0.46,0.079,0.165,3.333,4.569,0.0,0.478,0.104,0.205,6.706,5.0,0.0,20.5,-0.12,-0.052,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
44,00-0037256,Rachaad White,WAS,SEA,1.0,7.702,2.67,6.389,17.044,0.092,40.0,2.0,3.016,7.004,0.277,0.441,0.0,0.0,0.084,0.511,2.0,4.0,7.0,0.0,0.41,0.123,0.219,3.549,7.255,0.0,0.444,0.11,0.241,7.765,2.647,0.0,16.75,-0.075,-0.191,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
45,00-0039738,Blake Corum,LA,DEN,0.0,7.413,2.675,6.246,17.151,0.089,37.0,2.0,1.995,8.156,0.259,0.6,0.0,0.0,0.055,0.3,2.0,0.5,11.0,0.0,0.23,0.017,0.387,0.608,10.176,0.0,0.253,0.029,0.363,8.529,0.824,0.0,24.0,-0.081,-0.102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
46,00-0038685,Chris Brooks,GB,ATL,1.0,6.902,2.12,6.063,14.87,0.032,49.0,2.0,1.939,3.238,0.296,0.675,0.0,0.0,0.059,0.259,2.0,1.5,5.5,0.0,0.56,0.047,0.278,1.405,4.31,0.0,0.46,0.051,0.224,1.929,1.214,0.0,25.25,0.004,0.016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
47,00-0034975,Justice Hill,BAL,DAL,0.0,6.51,1.993,5.477,14.518,0.029,50.0,2.0,2.387,3.528,0.265,0.182,0.0,0.0,0.073,0.408,2.0,1.5,4.0,0.0,0.46,0.055,0.127,2.0,3.333,0.0,0.443,0.061,0.126,2.0,3.0,0.0,27.75,0.243,0.047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
48,00-0041013,Emmett Johnson,KC,MIA,0.0,6.494,2.275,5.814,14.412,0.042,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,5.0,0.0,0.36,0.063,0.14,2.0,5.0,0.0,0.36,0.063,0.14,,,,29.0,0.166,-0.02,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
49,00-0038611,Chris Rodriguez Jr.,JAX,NE,1.0,6.261,1.327,5.154,14.104,0.01,45.0,2.0,2.541,6.27,0.313,0.597,0.0,0.0,0.069,0.513,2.0,0.0,6.0,0.0,0.4,0.0,0.219,0.111,7.111,0.0,0.438,0.023,0.226,9.333,0.333,0.0,24.25,-0.038,-0.029,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
50,00-0037746,Brian Robinson,ATL,GB,0.0,6.184,1.539,4.777,15.784,0.069,53.0,2.0,2.04,5.194,0.236,0.113,0.0,0.0,0.056,0.513,2.0,1.0,10.0,0.0,0.25,0.032,0.317,0.917,8.583,0.0,0.338,0.04,0.279,5.75,0.75,0.0,19.25,0.091,-0.029,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
51,00-0038797,Emanuel Wilson,SEA,WAS,0.0,6.098,0.0,4.386,16.332,0.081,68.0,3.0,1.917,7.371,0.278,0.246,0.0,0.0,0.059,0.321,2.0,0.5,11.5,0.0,0.06,0.019,0.308,0.688,10.271,0.0,0.147,0.033,0.292,7.812,1.062,0.0,23.75,0.223,0.041,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
52,00-0039391,Kimani Vidal,LAC,BUF,0.0,5.998,1.418,5.18,13.87,0.015,63.0,3.0,2.287,7.924,0.28,0.47,0.0,0.0,0.058,0.543,1.0,0.0,0.0,0.0,,0.0,0.0,0.917,6.458,0.0,0.543,0.029,0.167,12.917,1.833,0.0,21.75,-0.068,0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
53,00-0033526,Samaje Perine,CIN,PIT,0.0,5.819,1.322,5.043,14.282,0.027,54.0,2.0,2.006,5.956,0.228,0.298,0.0,0.0,0.055,0.513,2.0,2.0,3.5,0.0,0.28,0.06,0.136,1.833,4.333,0.0,0.358,0.059,0.168,6.0,1.5,0.0,23.0,0.045,-0.027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
54,00-0037157,Bam Knight,ARI,SF,0.0,5.817,1.084,4.879,13.75,0.026,87.0,3.0,2.472,5.287,0.225,0.505,0.0,0.0,0.061,0.513,1.0,0.0,2.0,0.0,,0.0,0.118,1.55,5.1,0.0,0.513,0.031,0.177,8.2,3.1,0.0,19.5,0.138,-0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
55,00-0039299,George Holani,SEA,WAS,0.0,5.804,1.388,4.57,14.288,0.03,47.0,2.0,2.494,3.345,0.328,0.635,0.0,0.0,0.077,0.157,2.0,1.0,6.0,0.0,0.46,0.04,0.232,0.833,5.833,0.0,0.359,0.052,0.194,5.5,0.5,0.0,23.75,0.223,0.041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
56,00-0039794,Braelon Allen,NYJ,DET,0.0,5.695,1.243,4.889,13.945,0.025,48.0,2.0,2.505,3.396,0.278,0.193,0.0,0.0,0.073,0.305,2.0,1.0,7.5,0.0,0.4,0.036,0.221,0.917,6.5,0.0,0.368,0.048,0.19,4.5,0.75,0.0,21.0,0.006,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
57,00-0039344,Jonathon Brooks,CAR,CLE,0.0,5.631,1.461,4.54,14.41,0.05,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.5,4.5,0.0,0.19,0.045,0.205,1.5,4.5,0.0,0.19,0.045,0.205,,,,22.5,-0.112,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
58,00-0035250,Devin Singletary,NYG,TEN,1.0,5.543,1.213,4.616,13.437,0.012,55.0,4.0,1.983,6.8,0.238,0.464,0.0,0.0,0.058,0.288,2.0,2.5,4.5,0.0,0.36,0.085,0.153,2.039,5.333,0.0,0.336,0.076,0.182,7.0,1.118,0.0,21.75,0.182,-0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
59,00-0038555,Tank Bigsby,PHI,CHI,0.0,5.502,1.273,3.787,15.523,0.064,57.0,2.0,2.337,3.666,0.296,0.286,0.0,0.0,0.069,0.164,2.0,1.0,7.0,0.0,0.11,0.029,0.223,0.788,6.576,0.0,0.128,0.043,0.194,5.727,0.364,0.0,23.0,0.052,-0.009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
60,00-0041496,Jonah Coleman,DEN,LA,1.0,5.225,1.504,4.112,14.058,0.051,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.5,5.0,0.0,0.06,0.052,0.179,1.5,5.0,0.0,0.06,0.052,0.179,,,,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
61,00-0040198,Ollie Gordon II,MIA,KC,1.0,5.006,0.436,4.081,12.469,0.005,72.0,3.0,2.159,4.433,0.214,0.406,0.0,0.0,0.06,0.513,1.0,0.0,3.0,0.0,,0.0,0.103,0.281,3.688,0.0,0.513,0.03,0.142,4.375,0.562,0.0,17.5,0.029,-0.075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
62,00-0040466,Raheim Sanders,CLE,CAR,1.0,4.852,1.542,4.279,12.146,0.007,65.0,3.0,2.414,3.314,0.277,0.249,0.0,0.0,0.069,0.306,2.0,2.0,1.5,0.0,0.35,0.085,0.066,1.667,3.25,0.0,0.335,0.08,0.085,6.75,1.0,0.0,20.0,0.119,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
63,00-0040177,Jordan James,SF,ARI,1.0,4.827,1.394,3.639,12.473,0.013,98.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,4.0,0.0,,0.0,0.148,0.0,4.0,0.0,,0.0,0.148,,,,28.0,0.164,-0.001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
64,00-0038551,Kendre Miller,NO,LV,1.0,4.76,1.54,3.297,12.502,0.008,56.0,3.0,2.314,3.848,0.328,0.635,0.0,0.0,0.066,0.275,1.0,0.0,9.0,0.0,0.29,0.0,0.36,0.357,7.857,0.0,0.282,0.033,0.25,6.714,0.714,0.0,23.75,0.099,-0.042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
65,00-0038454,Keaton Mitchell,LAC,BUF,0.0,4.75,1.087,3.492,13.422,0.037,46.0,2.0,2.348,3.357,0.301,0.582,0.0,0.0,0.06,0.207,2.0,0.5,4.5,0.0,0.31,0.019,0.173,0.667,4.639,0.0,0.276,0.033,0.163,4.917,1.0,0.0,21.75,-0.068,0.063,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
66,00-0041436,DJ Herman,MIA,KC,1.0,4.706,1.736,5.151,9.623,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,3.0,0.0,0.0,,0.13,0.0,3.0,0.0,0.0,,0.13,0.0,,,,17.5,0.029,-0.075,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
67,00-0040162,Dylan Sampson,CLE,CAR,1.0,4.477,0.0,3.47,12.506,0.019,80.0,2.0,2.777,4.671,0.291,0.535,0.0,0.0,0.08,0.287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,2.167,0.0,0.143,0.04,0.087,4.333,2.667,0.0,20.0,0.119,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
68,00-0039746,Will Shipley,PHI,CHI,0.0,4.24,0.0,3.198,11.268,0.002,82.0,3.0,1.966,3.73,0.261,0.615,0.0,0.0,0.058,0.245,2.0,1.5,4.5,0.0,0.18,0.052,0.149,1.364,3.424,0.0,0.202,0.054,0.146,1.273,1.091,0.0,23.0,0.052,-0.009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
